% Model:              inside_out_countercurrent_10mins.mph
% Version:            COMSOL 6.3.0.420
% Date:               Apr 23 2026, 15:43
% Dimension:          2
% Nodes:              671
% Expressions:        2
% Description:        Molar concentration, is
% Length unit:        mm
% R                       Z                        is (mol/m^3) @ t=0       is (mol/m^3) @ t=1
1.4236200000000003        15                       -1.5255487375312288E-142 1.772813410150288E-16
1.4205600000000005        15                       -1.447602064751286E-141  1.01165422103113E-16
1.4175000000000006        15                       6.268799436383294E-142   4.3468750288767635E-17
1.4144400000000006        15                       5.932779921918818E-141   -5.614832113119786E-17
1.4113800000000007        15                       -2.5761303604808437E-141 -1.377341963493526E-16
1.4083200000000007        15                       -2.431466970300919E-140  -2.6645744063468717E-16
1.4052600000000006        15                       1.0587092205064192E-140  -3.7807885580234784E-16
1.4022000000000006        15                       9.965055663511436E-140   -5.426981579534073E-16
1.3991400000000005        15                       -4.3512212913332935E-140 -6.918360400800999E-16
1.3960800000000004        15                       -4.084062974195085E-139  -9.005566081562565E-16
1.3930200000000004        15                       1.788428037005281E-139   -1.0962875621713808E-15
1.3899600000000005        15                       1.6738117280745007E-138  -1.3590020060644842E-15
1.3869000000000005        15                       -7.35119239282921E-139   -1.6123062061445873E-15
1.3838400000000006        15                       -6.859972711611837E-138  -1.940915180224801E-15
1.3807800000000006        15                       3.0218320044551675E-138  -2.2650387244745824E-15
1.3777200000000005        15                       2.811511766256341E-137   -2.6738281279042145E-15
1.3746600000000004        15                       -1.2422506390307417E-137 -3.0847086351059943E-15
1.3716000000000006        15                       -1.152283358569248E-136  -3.590792551929965E-15
1.3685400000000005        15                       5.107103888080379E-137   -4.1075580363270624E-15
1.3654800000000007        15                       4.72259468121407E-136    -4.731397937863405E-15
1.3624200000000006        15                       -2.0997464834147448E-136 -5.376950405233387E-15
1.3593600000000006        15                       -1.9355490884012353E-135 -6.1429626444777696E-15
1.3563000000000005        15                       8.633479942173439E-136   -6.944659422089827E-15
1.3532400000000009        15                       7.932863349540427E-135   -7.88192473891414E-15
1.3501800000000006        15                       -3.5500289221832555E-135 -8.872372295061475E-15
1.3471200000000003        15                       -3.251308337970173E-134  -1.0015462937230521E-14
1.3440600000000005        15                       1.45983914792932E-134    -1.12334398739103E-14
1.3410000000000006        15                       1.3325664639183932E-133  -1.2623382037544141E-14
1.3379400000000006        15                       -6.003511390597933E-134  -1.4114910062427401E-14
1.3348800000000005        15                       -5.461629988682876E-133  -1.58003016811954E-14
1.3318200000000004        15                       2.4690676567925496E-133  -1.7619885690473107E-14
1.3287600000000004        15                       2.238507121012401E-132   -1.965819216920879E-14
1.3257000000000003        15                       -1.0155189889107644E-132 -2.1870253107040796E-14
1.3226400000000005        15                       -9.174821735852348E-132  -2.432930641473855E-14
1.3195800000000006        15                       4.177058807184876E-132   -2.700983332046028E-14
1.3165200000000006        15                       3.7604505041663786E-131  -2.99695629395334E-14
1.3134600000000005        15                       -1.7182275502609143E-131 -3.320801354893164E-14
1.3104000000000005        15                       -1.5412934959568579E-130 -3.676244112878841E-14
1.3073400000000004        15                       7.068355233601794E-131   -4.066392355371579E-14
1.3042800000000006        15                       6.317338991354652E-130   -4.492345673947773E-14
1.3012200000000003        15                       -2.9079283324280153E-130 -4.961122809726561E-14
1.2981600000000002        15                       -2.58932477293937E-129   -5.47052928957055E-14
1.2951000000000004        15                       1.1964008176181844E-129  -6.032361427437462E-14
1.2920400000000005        15                       1.061310646149911E-128   -6.640366946880348E-14
1.2889800000000005        15                       -4.922632241676074E-129  -7.312106026403705E-14
1.2859200000000006        15                       -4.3501307177099036E-128 -8.036404177927767E-14
1.2828600000000003        15                       2.0255630983804464E-128  -8.837698018027751E-14
1.2798000000000003        15                       1.783060294988411E-127   -9.698922789872831E-14
1.2767400000000004        15                       -8.335311767438255E-128  -1.0652634807352287E-13
1.2736800000000006        15                       -7.3085938869530425E-127 -1.16748072371564E-13
1.2706200000000005        15                       3.4302485513802515E-127  -1.2807491263150737E-13
1.2675600000000005        15                       2.9957519786102503E-126  -1.4018526278454591E-13
1.2645000000000004        15                       -1.4117473124178045E-126 -1.5360962259495407E-13
1.2614400000000003        15                       -1.2279544232012502E-125 -1.6793242411310308E-13
1.2583800000000003        15                       5.810532659263457E-126   -1.838103911395723E-13
1.2553200000000004        15                       5.033419820370855E-125   -2.0072062394629712E-13
1.2522600000000006        15                       -2.391676667273478E-125  -2.1946333523133172E-13
1.2492000000000005        15                       -2.063235123538043E-124  -2.3939442925995924E-13
1.2461400000000005        15                       9.845016865525167E-125   -2.614756329234636E-13
1.2430800000000004        15                       8.457443343320578E-124   -2.8492766202605473E-13
1.2400200000000003        15                       -4.0528251077350215E-124 -3.108921473436852E-13
1.2369600000000005        15                       -3.466845010608948E-123  -3.384410061911079E-13
1.2339000000000002        15                       1.668501393148641E-123   -3.6891397024136005E-13
1.2308400000000002        15                       1.4211334387789886E-122  -4.012216219063521E-13
1.2277800000000003        15                       -6.869458378279644E-123  -4.3691903983987976E-13
1.2247200000000005        15                       -5.825598387783943E-122  -4.747449237070487E-13
1.2216600000000004        15                       2.8284305566786003E-122  -5.164849866480818E-13
1.2186000000000003        15                       2.3880951389010883E-121  -5.606986768327892E-13
1.2155400000000003        15                       -1.1646502470540788E-121 -6.094143559361395E-13
1.2124800000000002        15                       -9.789674622131205E-121  -6.610095590847703E-13
1.2094200000000002        15                       4.79592487212512E-121    -7.177623456726124E-13
1.20636                   15                       4.013198027269071E-120   -7.778723233278771E-13
1.2033000000000003        15                       -1.9750401138234027E-120 -8.438671824710022E-13
1.2002400000000004        15                       -1.64520027330867E-119   -9.137816764587097E-13
1.1971800000000004        15                       8.134034624252017E-120   -9.903832337648097E-13
1.1941200000000003        15                       6.744549666302934E-119   -1.0715669624704149E-12
1.1910600000000002        15                       -3.3501364342333023E-119 -1.1603169197957939E-12
