% Model:              inside_out_countercurrent_240mins_parasweepVmax.mph
% Version:            COMSOL 6.3.0.420
% Date:               May 9 2026, 19:11
% Dimension:          1
% Nodes:              1344
% Expressions:        1
% Description:        Line graph
% Arc length (mm)         Molar concentration, is
0.24892499999999998       0.05509372044382206
0.2495                    0.04653988240108449
0.25                      0.03873592574755229
0.2501                    0.03803092173911873
0.25021499999999997       0.037222594892686124
0.25034724999999997       0.0362975800228181
0.2504993375              0.03524171840247175
0.25067423812499995       0.03404048155827478
0.25086588794580544       0.03274227654018487
0.25133297421235873       0.02967951291022506
0.2524328311726777        0.023160463052187857
0.2542000356770174        0.014951363820202113
0.25703644906490025       0.006886920545807186
0.2602557484056784        0.002668695629461086
0.2621969039321395        0.0014855380634216109
0.26343357059682254       0.001018520518888956
0.2644342111016714        7.48662246358679E-4
0.26524195891389185       5.831077330961733E-4
0.26594952949034073       4.6799165565633284E-4
0.2665648082524702        3.8625340007302476E-4
0.26709983326301756       3.2670234354656154E-4
0.267565072402624         2.823250183741853E-4
0.2679696281761948        2.485944766242593E-4
0.2683214158053867        2.2250898560816375E-4
0.26862731809164064       2.0202856485105006E-4
0.2688933200796876        1.8573528487881587E-4
0.26912462615625005       1.7262306556447313E-4
0.2693257618750001        1.619644393000395E-4
0.26950066250000004       1.5322419933658192E-4
0.26965275000000005       1.460022713285288E-4
0.26978500000000005       1.3999519097535762E-4
0.26990000000000003       1.3496966424344752E-4
0.27                      1.307441192494147E-4
0.270306                  1.1860667568977668E-4
0.2706579                 1.0601630133423505E-4
0.271062585               9.315912203516097E-5
0.27152797275             8.026469055769965E-5
0.2720631686625001        6.759991025515084E-5
0.272678643961875         5.5456782332506874E-5
0.27338644055615624       4.413338001857015E-5
0.2742004066395797        3.390861793391044E-5
0.27513646763551663       2.5013078680425205E-5
0.2762129377808441        1.7600131217091057E-5
0.27745087844797073       1.1723254852337797E-5
0.27887451021516635       7.3260079006603995E-6
0.2805116867474413        4.249560705416944E-6
0.2823944397595575        2.2587461960590585E-6
0.28455960572349115       1.0818489198807708E-6
0.2873065083529094        4.176287221642477E-7
0.2907237231491748        1.249332157860132E-7
0.29387747396765296       4.068947741463563E-8
0.2977711037342163        9.657445059215441E-9
0.3025518100105556        1.4897773195682254E-9
0.30773508063050903       1.790223003683305E-10
0.31335907020976184       1.5648405244135035E-11
0.31918603837025655       1.1305573110596074E-12
0.3251392029985264        7.083958435791603E-14
0.3312000000000003        3.882453203949541E-15
0.33732000000000023       1.9501661459906628E-16
0.3434400000000003        9.620221445356813E-18
0.34956000000000026       4.679765427149985E-19
0.3556800000000002        2.251265623683441E-20
0.36180000000000007       1.0732227660830217E-21
0.3679199999999999        5.077896874998773E-23
0.3740400000000001        2.3873874462442423E-24
0.38016000000000016       1.1163744180117986E-25
0.3862800000000001        5.19596614342492E-27
0.39240000000000014       2.4085342620879133E-28
0.39852000000000015       1.112457788104626E-29
0.40464000000000006       5.121963256921656E-31
0.41075999999999996       2.351587411371554E-32
0.41688000000000014       1.0769222392886643E-33
0.42300000000000015       4.920559940897934E-35
0.42912000000000006       2.2435980372256152E-36
0.4352400000000002        1.0210732508215008E-37
0.4413600000000002        4.6389610335000775E-39
0.4474800000000002        2.104255736392844E-40
0.4536000000000001        9.53114233595718E-42
0.4597200000000001        4.311302267147123E-43
0.46584000000000003       1.947745373870886E-44
0.47196000000000005       8.789306385510257E-46
0.4780800000000001        3.961961866309696E-47
0.4842000000000003        1.7841458159529993E-48
0.49032000000000026       8.026807702196024E-50
0.4964400000000001        3.60805610600149E-51
0.5025600000000001        1.620484003895437E-52
0.5086800000000002        7.272409765240758E-54
0.5148000000000003        3.2613193930721294E-55
0.5209200000000002        1.461528829578786E-56
0.5270400000000002        6.54540815744074E-58
0.5331600000000003        2.929519057713202E-59
0.5392800000000004        1.3103882218402209E-60
0.5454000000000002        5.8581499094201854E-62
0.5515200000000001        2.6175181183055276E-63
0.5576400000000004        1.1689573559141943E-64
0.5637600000000001        5.217923296356055E-66
0.5698800000000003        2.3280718748663474E-67
0.5760000000000003        1.038254347926345E-68
0.5821200000000003        4.628372122261084E-70
0.5882400000000003        2.0624235903993047E-71
0.5943600000000003        9.186710830019363E-73
0.6004800000000003        4.090551621637804E-74
0.6066000000000003        1.8207488720034785E-75
0.6127200000000003        8.101601851079832E-77
0.6188400000000003        3.6037149057757665E-78
0.6249600000000004        1.602486378330156E-79
0.6310800000000003        7.123740410355124E-81
0.6372000000000003        3.1658972099632704E-82
0.6433200000000003        1.406583262989558E-83
0.6494400000000001        6.247678712914871E-85
0.6555599999999999        2.7743485343925287E-86
0.6616799999999998        1.2316766830283077E-87
0.6677999999999997        5.466758342140598E-89
0.6739199999999997        2.425852517060664E-90
0.6800399999999998        1.0762272964042175E-91
0.6861599999999998        4.773668617340975E-93
0.6922799999999998        2.116959705939775E-94
0.6983999999999998        9.386165903438262E-96
0.7045199999999998        4.1608520489621163E-97
0.7106399999999998        1.844156159391041E-98
0.7167599999999998        8.172168419428705E-100
0.7228799999999999        3.620793921481351E-101
0.729                     1.6039829649675758E-102
0.7351199999999999        7.104402803954581E-104
0.7412399999999999        3.146223715781348E-105
0.74736                   1.3931183811220826E-106
0.7534799999999998        6.167724015334568E-108
0.7595999999999998        2.730249344177958E-109
0.7657199999999998        1.2084315020068785E-110
0.7718399999999999        5.347932182625179E-112
0.7779599999999999        2.366440311618054E-113
0.7840799999999999        1.0470143200512732E-114
0.7901999999999999        4.6318938496734536E-116
0.7963199999999999        2.048872379866339E-117
0.8024399999999999        9.061975778251324E-119
0.80856                   4.0075951005281816E-120
0.8146800000000001        1.77214367782339E-121
0.8208000000000001        7.835546846283241E-123
0.8269200000000001        3.4641449588220047E-124
0.8330400000000003        1.531370171627183E-125
0.8391600000000004        6.768971022618545E-127
0.8452800000000004        2.9917437002165034E-128
0.8514000000000004        1.3221667843924121E-129
0.8575200000000003        5.84263899497212E-131
0.8636400000000003        2.581627647471807E-132
0.8697600000000003        1.1406191154796224E-133
0.8758800000000003        5.0390758870862365E-135
0.8820000000000005        2.225999451025558E-136
0.8881200000000004        9.832495842937051E-138
0.8942400000000003        4.342778650192014E-139
0.9003600000000004        1.9179506971640406E-140
0.9064800000000001        8.469808775249232E-142
0.9126000000000001        3.7400445464287774E-143
0.9187200000000002        1.6513818802057076E-144
0.9248400000000001        7.29098792257957E-146
0.9309600000000001        3.2187993735213283E-147
0.9370800000000001        1.420923294150718E-148
0.9432000000000001        6.272159274935039E-150
0.94932                   2.7684313241794827E-151
0.9554400000000001        1.2218592164531095E-152
0.9615600000000001        5.392371708250002E-154
0.9676800000000002        2.3796342190318254E-155
0.9738000000000001        1.0500568423752472E-156
0.9799200000000002        4.6332754076240535E-158
0.9860400000000001        2.044262227132231E-159
0.9921600000000002        9.019007480913606E-161
0.9982800000000003        3.978826617331997E-162
1.0044000000000002        1.7551970129959586E-163
1.0105200000000003        7.742331762280378E-165
1.0166400000000002        3.415019501962318E-166
1.0227600000000001        1.5062274401715534E-167
1.0288800000000002        6.643001102027201E-169
1.0350000000000001        2.9296445884602312E-170
1.0411200000000003        1.2919414376521345E-171
1.0472400000000002        5.697028970579722E-173
1.0533600000000003        2.5120724518066223E-174
1.0594800000000002        1.1076293242541867E-175
1.0656000000000003        4.88355060259915E-177
1.0717200000000002        2.1530608662924417E-178
1.0778400000000006        9.49197725611131E-180
1.0839600000000003        4.184438873988784E-181
1.0900800000000004        1.844583454326489E-182
1.0962000000000003        8.130931593070936E-184
1.1023200000000002        3.5839636182861417E-185
1.1084400000000003        1.5796778365413108E-186
1.1145600000000004        6.962343683503787E-188
1.1206800000000003        3.0684901634362708E-189
1.1268000000000002        1.352311355262876E-190
1.1329200000000004        5.9595252485766746E-192
1.1390400000000003        2.626213099934082E-193
1.1451600000000004        1.1572625634609533E-194
1.1512800000000003        5.099384861380347E-196
1.1574000000000004        2.246921587039353E-197
1.1635200000000003        9.900168135376818E-199
1.1696400000000005        4.361963528511687E-200
1.1757600000000004        1.9217928201863406E-201
1.1818800000000007        8.46674427312094E-203
1.1880000000000004        3.730026467132262E-204
1.1941200000000003        1.6432105936301755E-205
1.2002400000000004        7.238700705561246E-207
1.2063600000000003        3.1887048981550977E-208
1.2124800000000004        1.4046061853882948E-209
1.2186000000000003        6.187020879753172E-211
1.2247200000000005        2.7251822748948844E-212
1.2308400000000004        1.2003190615140495E-213
1.2369600000000005        5.28670676220387E-215
1.2430800000000004        2.3284199144080663E-216
1.2492000000000008        1.0254751433671055E-217
1.2553200000000004        4.516238834645716E-219
1.2614400000000006        1.988917498054764E-220
1.2675600000000005        8.758806062515849E-222
1.2736800000000006        3.857105252438952E-223
1.2798000000000005        1.698504363238413E-224
1.2859200000000006        7.479293828393437E-226
1.2920400000000005        3.2933919860685146E-227
1.2981600000000004        1.4501579243141896E-228
1.3042800000000006        6.385227323336488E-230
1.3104000000000005        2.81142661145232E-231
1.3165200000000008        1.2378459417323684E-232
1.3226400000000005        5.449994080660592E-234
1.3287600000000004        2.3994691891815605E-235
1.33488                   1.0563897076034718E-236
1.341                     4.650751136713745E-238
1.3471199999999999        2.047444382405366E-239
1.3532400000000002        9.013455356481451E-241
1.35936                   3.967900820142604E-242
1.36548                   1.7467096118936903E-243
1.3716                    7.689022356803792E-245
1.3777199999999998        3.3846374257709314E-246
1.38384                   1.4898546385732292E-247
1.38996                   6.557925188263276E-249
1.39608                   2.8865556260501347E-250
1.4022                    1.2705285011137588E-251
1.40832                   5.59216521031736E-253
1.41444                   2.461312556256661E-254
1.4205600000000003        1.083290222057491E-255
1.42668                   4.767758501916304E-257
1.4328                    2.0983364854554385E-258
1.43892                   9.234801330121697E-260
1.44504                   4.0641675789351684E-261
1.45116                   1.788575860594585E-262
1.4572800000000004        7.871090607914843E-264
1.4634000000000003        3.463812116506453E-265
1.4695200000000002        1.5242832921709184E-266
1.4756400000000003        6.707629651365939E-268
1.4817600000000002        2.951647991091457E-269
1.4878800000000005        1.2988297439600195E-270
1.4940000000000002        5.715209279818421E-272
1.5001200000000003        2.514805335578927E-273
1.5062400000000002        1.1065448032279364E-274
1.5123600000000004        4.868846676167019E-276
1.5184800000000003        2.1422775172473422E-277
1.5246000000000004        9.425794489933441E-279
1.5307200000000003        4.1471799167069567E-280
1.53684                   1.8246540177812443E-281
1.5429600000000003        8.027882111181374E-283
1.5490800000000002        3.531948139686324E-284
1.5552                    1.5538911320810515E-285
1.5613200000000003        6.836280291409154E-287
1.56744                   3.007545449655064E-288
1.5735600000000003        1.3231152218070239E-289
1.5796800000000004        5.820714831514655E-291
1.5858000000000003        2.560638266045278E-292
1.5919200000000007        1.1264539739636529E-293
1.5980400000000001        4.955323856064122E-295
1.60416                   2.1798372272846108E-296
1.6102800000000002        9.588917362932885E-298
1.6164                    4.218019982431116E-299
1.62252                   1.8554159797382265E-300
1.6286400000000003        8.161455446126683E-302
1.6347600000000004        3.589943951667865E-303
1.6408800000000003        1.5790674525037488E-304
1.6470000000000005        6.945756685170202E-306
1.6531200000000004        3.052566683895473E-307
1.6592400000000007        1.366126155975034E-308
1.6653600000000004        7.03909438896133E-310
1.6714800000000005        -7.4777846537983E-311
1.6776000000000004        -8.04845416013E-312
1.6837200000000005        -5.7846335449E-313
1.6898400000000005        -2.533018685E-314
1.6959600000000008        -1.109183457E-315
1.7020800000000003        -4.8570304E-317
1.7082000000000002        -2.126874E-318
1.7143200000000005        -9.3136E-320
1.7204400000000002        -4.076E-321
1.72656                   -1.83E-322
1.7326800000000002        -1.0E-323
1.7388000000000001        0
1.7449200000000002        0
1.7510400000000002        0
1.7571600000000003        0
1.765775417902581         0
1.7770051378420388        0
1.7856288281560164        0
1.7920336427295878        0
1.7951529535747           0
1.7970227734280135        0
1.7979368313375004        0
1.7984720272500003        0
1.7989374150000004        0
1.7993421000000003        0
1.7996940000000003        0
1.8000000000000005        0
0                         0.09999709751964675
0.015000000000000015      0.09999830310452303
0.030000000000000013      0.09999443577544896
0.045000000000000005      0.09998321130639055
0.0661176636499657        0.0999630830301033
0.09364301330729984       0.09979156823538698
0.11478260364023539       0.09842658718889702
0.13048106160469486       0.09518609560011469
0.13898907676946723       0.09277251333196751
0.14309067871521702       0.09152360848453837
0.1449432140625           0.0909534387707244
0.14625496875             0.09054922547698796
0.147395625               0.09019817739120378
0.1483875                 0.08989378226258957
0.14925                   0.08963010297496966
0.15                      0.08940182130738202
0.1505                    0.08906498201061874
0.151075                  0.08867899731354728
0.15173625                0.08823692667171491
0.15249668749999998       0.08773092053925301
0.153371190625            0.08715212315371154
0.15460614806640127       0.08634026676986492
0.15734047201414628       0.08456563446355296
0.16301231143072156       0.08098124519176525
0.1756547705707205        0.07342402917360245
0.20147344917058943       0.05956586022021628
0.2242464507632097        0.04873789110294374
0.23693294558204148       0.04316948733386218
0.2430205540996574        0.040602017737271005
0.24559734085150983       0.039534522230408244
0.246628809375            0.03911033524115212
0.24750331250000004       0.03875209157699055
0.24826375                0.03844160255806483
0.24892499999999998       0.03817238405474946
0.2495                    0.03793886160191848
0.25                      0.0377362355819753
0.2501                    0.03771801282688105
0.25021499999999997       0.037697045167616
0.25034724999999997       0.037672917169543775
0.2504993375              0.037645149893431866
0.25067423812499995       0.03761319098800655
0.25086588794580544       0.03757814134762071
0.25133297421235873       0.037492573875414534
0.2524328311726777        0.03729028637498588
0.2542000356770174        0.036962918824529976
0.25703644906490025       0.03643151045685621
0.2602557484056784        0.03581957030109333
0.2621969039321395        0.035446105280238525
0.26343357059682254       0.03520643850288747
0.2644342111016714        0.03501152981700655
0.26524195891389185       0.03485355310001241
0.26594952949034073       0.034714700323719094
0.2665648082524702        0.034593604311386444
0.26709983326301756       0.03448803613155085
0.267565072402624         0.03439603608964621
0.2679696281761948        0.03431588391005297
0.2683214158053867        0.03424607152629491
0.26862731809164064       0.03418527840877619
0.2688933200796876        0.03413234936277248
0.26912462615625005       0.03408627466327668
0.2693257618750001        0.03404617236099672
0.26950066250000004       0.03401127258054297
0.26965275000000005       0.03398090362914218
0.26978500000000005       0.03395447973843382
0.26990000000000003       0.033931490270463445
0.27                      0.033911490230080506
0.270306                  0.033850311697426354
0.2706579                 0.0337800420620299
0.271062585               0.033699345168994026
0.27152797275             0.033606693250909585
0.2720631686625001        0.03350034099638785
0.272678643961875         0.03337829661974889
0.27338644055615624       0.03323828976178356
0.2742004066395797        0.03307773611263872
0.27513646763551663       0.03289369874450556
0.2762129377808441        0.032682846287087924
0.27745087844797073       0.032441408290221095
0.27887451021516635       0.03216512841855631
0.2805116867474413        0.03184921654338951
0.2823944397595575        0.031488301376797215
0.28455960572349115       0.03107638608671964
0.2873065083529094        0.03055860127208641
0.2907237231491748        0.029921915188075954
0.29387747396765296       0.029341592784764264
0.2977711037342163        0.028634693726364496
0.3025518100105556        0.02778109276209163
0.30773508063050903       0.026873327367756668
0.31335907020976184       0.02590904124410016
0.31918603837025655       0.024932440526887287
0.3251392029985264        0.023958131246877113
0.3312000000000003        0.02299036084434278
0.33732000000000023       0.02203769063528814
0.3434400000000003        0.02110953043996132
0.34956000000000026       0.020205729564355047
0.3556800000000002        0.019326146250743408
0.36180000000000007       0.018470644775827338
0.3679199999999999        0.01763909270054091
0.3740400000000001        0.016831358268921164
0.38016000000000016       0.016047307953920013
0.3862800000000001        0.015286804149020644
0.39240000000000014       0.014549703005862896
0.39852000000000015       0.01383585241956194
0.40464000000000006       0.013145090164801426
0.41075999999999996       0.012477242186910717
0.41688000000000014       0.011832121052874052
0.42300000000000015       0.011209524567515327
0.42912000000000006       0.010609234559962363
0.4352400000000002        0.010031015844971439
0.4413600000000002        0.00947461536286009
0.4474800000000002        0.008939761500735182
0.4536000000000001        0.008426163596491364
0.4597200000000001        0.007933511625750072
0.46584000000000003       0.0074614760705615955
0.47196000000000005       0.007009707967329868
0.4780800000000001        0.006577839130065623
0.4842000000000003        0.0061654825437407025
0.49032000000000026       0.005772232921216671
0.4964400000000001        0.005397667415965547
0.5025600000000001        0.00504134648160191
0.5086800000000002        0.0047028148681177535
0.5148000000000003        0.004381602743670092
0.5209200000000002        0.004077226929832204
0.5270400000000002        0.003789192237398957
0.5331600000000003        0.003516992889147956
0.5392800000000004        0.0032601140154145153
0.5454000000000002        0.003018033207949206
0.5515200000000001        0.0027902221172978366
0.5576400000000004        0.0025761480788797585
0.5637600000000001        0.002375275753040965
0.5698800000000003        0.002187068764621565
0.5760000000000003        0.0020109913279978153
0.5821200000000003        0.0018465098441279855
0.5882400000000003        0.0016930944568400402
0.5943600000000003        0.0015502205564340136
0.6004800000000003        0.0014173702196191617
0.6066000000000003        0.0012940335758498296
0.6127200000000003        0.001179710091247464
0.6188400000000003        0.0010739097624814626
0.6249600000000004        9.761542142104278E-4
0.6310800000000003        8.859776949395373E-4
0.6372000000000003        8.029279674106111E-4
0.6433200000000003        7.265670908918545E-4
0.6494400000000001        6.564720939568811E-4
0.6555599999999999        5.922355375220951E-4
0.6616799999999998        5.334659690333538E-4
0.6677999999999997        4.797882697443198E-4
0.6739199999999997        4.308438979990335E-4
0.6800399999999998        3.8629103231089303E-4
0.6861599999999998        3.458046188122204E-4
0.6922799999999998        3.090763283276073E-4
0.6983999999999998        2.7581442889722425E-4
0.7045199999999998        2.457435800416695E-4
0.7106399999999998        2.1860455541838686E-4
0.7167599999999998        1.941539007732907E-4
0.7228799999999999        1.7216353424374942E-4
0.729                     1.5242029612561685E-4
0.7351199999999999        1.3472545518385573E-4
0.7412399999999999        1.1889417847073755E-4
0.74736                   1.0475497142573744E-4
0.7534799999999998        9.214909477565036E-5
0.7595999999999998        8.092996444117637E-5
0.7657199999999998        7.096254029645238E-5
0.7718399999999999        6.212270922984518E-5
0.7779599999999999        5.429666752683476E-5
0.7840799999999999        4.738030714760599E-5
0.7901999999999999        4.127861001126533E-5
0.7963199999999999        3.590505393302734E-5
0.8024399999999999        3.118103339727358E-5
0.80856                   2.7035297894313253E-5
0.8146800000000001        2.3403410107501608E-5
0.8208000000000001        2.0227225814800552E-5
0.8269200000000001        1.745439696882226E-5
0.8330400000000003        1.5037899045036318E-5
0.8391600000000004        1.2935583401535327E-5
0.8452800000000004        1.110975507721338E-5
0.8514000000000004        9.526776169450509E-6
0.8575200000000003        8.15669467779584E-6
0.8636400000000003        6.972898476586303E-6
0.8697600000000003        5.9517938862965305E-6
0.8758800000000003        5.072508149664936E-6
0.8820000000000005        4.316614982917438E-6
0.8881200000000004        3.667882263068039E-6
0.8942400000000003        3.112040827464445E-6
0.9003600000000004        2.636573299467718E-6
0.9064800000000001        2.2305218123094436E-6
0.9126000000000001        1.8843134796211193E-6
0.9187200000000002        1.5896024537391742E-6
0.9248400000000001        1.3391274195517594E-6
0.9309600000000001        1.126583390343666E-6
0.9370800000000001        9.465067008770981E-7
0.9432000000000001        7.941721300034302E-7
0.94932                   6.655011287516716E-7
0.9554400000000001        5.569801785423622E-7
0.9615600000000001        4.6558835654048145E-7
0.9676800000000002        3.887332399481542E-7
0.9738000000000001        3.2419433715852095E-7
0.9799200000000002        2.700732902028663E-7
0.9860400000000001        2.2475014902178337E-7
0.9921600000000002        1.8684507310670755E-7
0.9982800000000003        1.5518486944339303E-7
1.0044000000000002        1.287738270081156E-7
1.0105200000000003        1.0676835698782683E-7
1.0166400000000002        8.84549941743294E-8
1.0227600000000001        7.323135845758654E-8
1.0288800000000002        6.058971592138101E-8
1.0350000000000001        5.0102816691734105E-8
1.0411200000000003        4.141172142054704E-8
1.0472400000000002        3.421536016034205E-8
1.0533600000000003        2.826159648984203E-8
1.0594800000000002        2.3339596199128277E-8
1.0656000000000003        1.927332377067193E-8
1.0717200000000002        1.5916011445529515E-8
1.0778400000000006        1.3145464997572545E-8
1.0839600000000003        1.0860087612306731E-8
1.0900800000000004        8.975518640853745E-9
1.0962000000000003        7.421797632288044E-9
1.1023200000000002        6.140976092758374E-9
1.1084400000000003        5.0851100255769374E-9
1.1145600000000004        4.214575613290391E-9
1.1206800000000003        3.4966585435960216E-9
1.1268000000000002        2.904374578434666E-9
1.1329200000000004        2.4154851346431053E-9
1.1390400000000003        2.0116769933183333E-9
1.1451600000000004        1.6778798708659576E-9
1.1512800000000003        1.4016995675620365E-9
1.1574000000000004        1.1729478309746388E-9
1.1635200000000003        9.832530010104628E-10
1.1696400000000005        8.257380041394029E-10
1.1757600000000004        6.94754404258567E-10
1.1818800000000007        5.856630313249094E-10
1.1880000000000004        4.946532476696709E-10
1.1941200000000003        4.18594215213931E-10
1.2002400000000004        3.549126262652588E-10
1.2063600000000003        3.014922865979924E-10
1.2124800000000004        2.5659171776815985E-10
1.2186000000000003        2.1877659819343645E-10
1.2247200000000005        1.868644084404902E-10
1.2308400000000004        1.5987910200116452E-10
1.2369600000000005        1.370140026956691E-10
1.2430800000000004        1.1760144573381817E-10
1.2492000000000008        1.0108794167756047E-10
1.2553200000000004        8.701385979683043E-11
1.2614400000000006        7.499680698701377E-11
1.2675600000000005        6.471802675816673E-11
1.2736800000000006        5.591126507855286E-11
1.2798000000000005        4.8353650476705156E-11
1.2859200000000006        4.185821848542961E-11
1.2920400000000005        3.626777834879788E-11
1.2981600000000004        3.144987549688943E-11
1.3042800000000006        2.7292648777718137E-11
1.3104000000000005        2.3701418611397148E-11
1.3165200000000008        2.0595872582401342E-11
1.3226400000000005        1.7907739739606707E-11
1.3287600000000004        1.5578865044432756E-11
1.33488                   1.3559611830639411E-11
1.341                     1.180753350214311E-11
1.3471199999999999        1.0286266562244072E-11
1.3532400000000002        8.9646059014478E-12
1.35936                   7.815730450226257E-12
1.36548                   6.816553137008485E-12
1.3716                    5.947173832848704E-12
1.3777199999999998        5.19041781826519E-12
1.38384                   4.531445442069111E-12
1.38996                   3.9574211926358745E-12
1.39608                   3.457232479472907E-12
1.4022                    3.0212501166938404E-12
1.40832                   2.641123882721127E-12
1.41444                   2.3096076610094243E-12
1.4205600000000003        2.0204095923926877E-12
1.42668                   1.7680634293117129E-12
1.4328                    1.5478179068083513E-12
1.43892                   1.3555414599614981E-12
1.44504                   1.1876400427485256E-12
1.45116                   1.0409861556217844E-12
1.4572800000000004        9.128574817245046E-13
1.4634000000000003        8.008837754351233E-13
1.4695200000000002        7.030008505773976E-13
1.4756400000000003        6.174106862734171E-13
1.4817600000000002        5.425468118220891E-13
1.4878800000000005        4.770442528602207E-13
1.4940000000000002        4.1971342324243193E-13
1.5001200000000003        3.695174336951427E-13
1.5062400000000002        3.2555236192875385E-13
1.5123600000000004        2.870300916408911E-13
1.5184800000000003        2.532633814521945E-13
1.5246000000000004        2.236528707207959E-13
1.5307200000000003        1.976757685740933E-13
1.53684                   1.7487600636684984E-13
1.5429600000000003        1.5485566294972324E-13
1.5490800000000002        1.3726749730393722E-13
1.5552                    1.2180844484695163E-13
1.5613200000000003        1.0821395253082983E-13
1.56744                   9.625304415332742E-14
1.5735600000000003        8.572402143305229E-14
1.5796800000000004        7.645071866323929E-14
1.5858000000000003        6.827923940854811E-14
1.5919200000000007        6.107511296422404E-14
1.5980400000000001        5.472081634388009E-14
1.60416                   4.911361456197027E-14
1.6102800000000002        4.416367806833218E-14
1.6164                    3.9792441494475833E-14
1.62252                   3.593117248810613E-14
1.6286400000000003        3.251972343317086E-14
1.6347600000000004        2.9505442355206287E-14
1.6408800000000003        2.6842222363335767E-14
1.6470000000000005        2.4489671639566985E-14
1.6531200000000004        2.2412388304009722E-14
1.6592400000000007        2.0579326505675795E-14
1.6653600000000004        1.8963241851309724E-14
1.6714800000000005        1.754020582289929E-14
1.6776000000000004        1.628918017753098E-14
1.6837200000000005        1.5191643496665968E-14
1.6898400000000005        1.423126307806316E-14
1.6959600000000008        1.3393606261893408E-14
1.7020800000000003        1.2665886070020888E-14
1.7082000000000002        1.2036736728684059E-14
1.7143200000000005        1.1496015252680082E-14
1.7204400000000002        1.1034625804702184E-14
1.72656                   1.0644364016256858E-14
1.7326800000000002        1.031777887480495E-14
1.7388000000000001        1.0048050152437461E-14
1.7449200000000002        9.828879680465077E-15
1.7510400000000002        9.654395066757582E-15
1.7571600000000003        9.519064712653305E-15
1.765775417902581         9.384818512989005E-15
1.7770051378420388        9.287521484629091E-15
1.7856288281560164        9.255309860898372E-15
1.7920336427295878        9.246552916649273E-15
1.7951529535747           9.245122340345763E-15
1.7970227734280135        9.244790891729179E-15
1.7979368313375004        9.244720576827724E-15
1.7984720272500003        9.244698701334286E-15
1.7989374150000004        9.244688085899568E-15
1.7993421000000003        9.24468351073947E-15
1.7996940000000003        9.24468193403886E-15
1.8000000000000005        9.244681643396174E-15
